chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.breaks,parameters.chromInfo,parameters.dbkey,parameters.density,parameters.frequency,parameters.input,parameters.input|__identifier__,parameters.numerical_column,parameters.numerical_column.__class__,parameters.numerical_column.value,parameters.title,parameters.xlab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-12 10:43:24.658457,rodeo_normal,1426157033.0,0,1.0,main_w2_handler1,2235287,8925869,False,,280139,bed,3126079.roundup,slurm,,132112168.0,corral-repl,,"""9b176eccc8a411e48359005056a51846""","""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",18828522,,,UnvalidatedValue,13,"""Histogram for Alberto""","""V1""",32.0,,21746883,1426157029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-12 10:43:57.073783,60803.0,4.0
,,2015-03-12 12:26:48.624727,rodeo_normal,1426163225.0,0,1.0,main_w2_handler1,2233695,8927228,False,,73737056,vcf,3128876.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""","""True""",18830055,,"""6""",,,"""Histogram""","""AF1""",32.0,,21199985,1426163217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-12 12:27:08.413282,58185.0,8.0
,,2015-03-12 12:29:53.293195,rodeo_normal,1426163404.0,0,1.0,main_w1_handler1,2233695,8927239,False,,73737056,vcf,3128946.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""False""","""True""",18830055,,"""6""",,,"""Histogram""","""AF1""",32.0,,21199985,1426163397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-12 12:30:06.176921,58185.0,7.0
,,2015-03-13 06:19:53.214380,rodeo_normal,1426227610.0,0,1.0,main_w2_handler1,2236261,8940147,False,,14038725,bed,3153532.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""False""",18846257,,"""2""",,,"""Histogram""","""V1""",32.0,,21771545,1426227602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 06:20:14.016392,,8.0
1587.0,len,2015-03-13 12:50:44.746683,rodeo_normal,1426251056.0,0,1.0,main_w1_handler1,2207042,8942275,False,,268929,tabular,3156268.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/main/files/010/547/dataset_10547153.dat""","""?""","""True""","""False""",18848432,,"""10""",,,"""Histogram""","""V1""",32.0,,21479799,1426251051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 12:50:58.224990,58583.0,5.0
,,2015-03-13 14:06:16.601390,rodeo_normal,1426255595.0,0,1.0,main_w2_handler0,2236567,8942763,False,,1595480,tabular,3157071.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",18849632,,"""3""",,,"""Histogram""","""V1""",32.0,,21774351,1426255586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 14:06:38.851594,,9.0
,,2015-03-13 20:11:50.493749,rodeo_normal,1426277551.0,0,1.0,main_w1_handler0,2189081,8945278,False,,279469215,tabular,3161226.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",18843507,,"""2""",,,"""Histogram of frequency of identical""","""coverage""",32.0,,20344691,1426277531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 20:12:33.630890,35312.0,20.0
,,2015-03-13 20:15:54.155359,rodeo_normal,1426277783.0,0,1.0,main_w2_handler1,2189081,8945294,False,,279469215,tabular,3161261.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",18843507,,"""2""",,,"""Histogram of frequency of identical""","""coverage""",32.0,,20344691,1426277762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 20:16:24.948114,35312.0,21.0
,,2015-03-13 20:22:13.013898,rodeo_normal,1426278147.0,0,1.0,main_w2_handler0,2189081,8945315,False,,258482,tabular,3161301.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",18843512,,"""2""",,,"""Histogram of frequency of identical of 1000 most frequent""","""coverage""",32.0,,20344691,1426278140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 20:22:31.061253,35312.0,7.0
,,2015-03-13 20:28:46.409176,rodeo_normal,1426278539.0,0,1.0,main_w2_handler0,2189081,8945478,False,,258482,tabular,3161419.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",18843512,,"""2""",,,"""Histogram of frequency of identical of 1000 most frequent""","""coverage""",32.0,,20344691,1426278534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 20:29:04.259371,35312.0,5.0
,,2015-03-13 20:29:48.266614,rodeo_normal,1426278616.0,0,1.0,main_w2_handler1,2189081,8945480,False,,258482,tabular,3161423.roundup,slurm,,132112168.0,corral-repl,,,"""60""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""True""",18843512,,"""2""",,,"""Histogram of frequency of identical of 1000 most frequent""","""coverage""",32.0,,20344691,1426278612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 20:30:18.564031,35312.0,4.0
,,2015-03-13 21:11:08.732488,rodeo_normal,1426281086.0,0,1.0,main_w2_handler0,2189081,8945742,False,,43279690,tabular,3161919.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18853817,,"""2""",,,"""Histogram of copy number >1""","""copy number""",32.0,,20344691,1426281076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-13 21:11:30.761342,35312.0,10.0
,,2015-03-14 02:20:39.774026,rodeo_normal,1426299654.0,0,1.0,main_w1_handler1,2236159,8947205,False,,5093,interval,3164741.roundup,slurm,,132112168.0,corral-repl,,,"""15""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18855957,,"""4""",,,"""Histogram""","""V1""",32.0,,21795922,1426299646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-14 02:20:56.680482,60169.0,8.0
,,2015-03-14 02:20:40.289606,rodeo_normal,1426299653.0,0,1.0,main_w1_handler0,2236159,8947206,False,,2640,interval,3164739.roundup,slurm,,132112168.0,corral-repl,,,"""15""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18855958,,"""4""",,,"""Histogram""","""V1""",32.0,,21795922,1426299646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-14 02:20:55.583957,60169.0,7.0
,,2015-03-14 02:26:36.289920,rodeo_normal,1426300011.0,0,1.0,main_w2_handler0,2236159,8947214,False,,254145,interval,3164768.roundup,slurm,,132112168.0,corral-repl,,,"""15""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18855963,,"""4""",,,"""Histogram""","""V1""",32.0,,21795922,1426300006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-14 02:26:54.295834,60169.0,5.0
,,2015-03-14 02:26:36.882048,rodeo_normal,1426300008.0,0,1.0,main_w1_handler1,2236159,8947216,False,,271605,interval,3164766.roundup,slurm,,132112168.0,corral-repl,,,"""15""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18855966,,"""4""",,,"""Histogram""","""V1""",32.0,,21795922,1426300003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-14 02:26:50.849961,60169.0,5.0
,,2015-03-14 02:26:37.180638,rodeo_normal,1426300287.0,0,1.0,main_w1_handler1,2236159,8947217,False,,310194,interval,3164786.roundup,slurm,,132112168.0,corral-repl,,,"""15""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18855967,,,UnvalidatedValue,4,"""Histogram""","""V1""",32.0,,21795922,1426300272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-14 02:31:28.847078,60169.0,15.0
,,2015-03-16 09:05:01.496437,rodeo_normal,1426496726.0,0,1.0,main_w1_handler1,2235363,8955546,False,,18070708,tabular,3179375.roundup,slurm,,132112168.0,corral-repl,,,"""30""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",18867012,,"""13""",,,"""Histogram""","""V1""",32.0,,21467133,1426496716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-16 09:05:27.951122,59004.0,10.0
,,2015-03-16 09:06:27.769341,rodeo_normal,1426496808.0,0,1.0,main_w2_handler1,2235363,8955552,False,,18070708,tabular,3179383.roundup,slurm,,132112168.0,corral-repl,,,"""20""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",18867012,,"""12""",,,"""Histogram""","""V1""",32.0,,21467133,1426496802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-16 09:06:50.203319,59004.0,6.0
,,2015-03-17 02:43:44.173185,rodeo_normal,1426560241.0,0,1.0,main_w2_handler1,2238962,8962959,False,,1846755,bed,3193955.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",18877697,,"""3""",,,"""Histogram""","""V1""",32.0,,21841201,1426560235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-17 02:44:04.051290,,6.0
,,2015-03-17 12:57:24.634451,rodeo_normal,1426597062.0,0,1.0,main_w2_handler0,2239608,8966131,False,,16432546,sam,3200073.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18882235,,"""4""",,,"""S76 8h BWA standard parameters""","""V1""",32.0,,20933346,1426597058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-17 12:57:44.938686,59071.0,4.0
,,2015-03-17 12:57:48.834241,rodeo_normal,1426597084.0,0,1.0,main_w1_handler1,2239608,8966137,False,,16422216,sam,3200085.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18882247,,"""4""",,,"""HistogramS76 8h BWA XA parameters set to 0""","""V1""",32.0,,20933346,1426597080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-17 12:58:06.214207,59071.0,4.0
,,2015-03-17 13:10:56.610545,rodeo_normal,1426597875.0,0,1.0,main_w2_handler1,2239608,8966300,False,,16530666,sam,3200419.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18882442,,"""4""",,,"""S76 8h BWA alignment XA parameter 100000""","""V1""",32.0,,20933346,1426597870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-17 13:11:17.941975,59071.0,5.0
,,2015-03-19 12:14:38.588531,rodeo_normal,1426767303.0,0,1.0,main_w2_handler0,2239464,8987380,False,,41062302,tabular,3239388.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",18889193,,"""8""",,,"""Histogram""","""V1""",32.0,,21831726,1426767292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-19 12:15:05.323735,58942.0,11.0
,,2015-03-17 20:46:43.337228,rodeo_normal,1426625223.0,0,1.0,main_w2_handler1,2240178,8971787,False,,30975,tabular,3209868.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""False""",18890587,,"""2""",,,"""Histogram""","""V1""",32.0,,21862659,1426625218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-17 20:47:09.526722,,5.0
,,2015-05-04 23:30:56.836579,slurm_normal,1430782383.0,0,1.0,main_w1_handler0,2293401,9391724,False,,94096,tabular,3724326.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",19570924,,"""10""",,,"""Histogram""","""V1""",32.0,,22724897,1430782274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-05-04 23:33:08.929274,57800.0,109.0
,,2015-05-04 23:29:05.831752,slurm_normal,1430782176.0,0,1.0,main_w1_handler1,2293111,9391704,False,,1558611,bed,3724314.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",19563604,,"""10""",,,"""Histogram""","""V1""",32.0,,22724897,1430782166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-05-04 23:29:40.617122,57800.0,10.0
,,2015-05-04 23:30:50.240219,slurm_normal,1430782383.0,0,1.0,main_w1_handler1,2293401,9391723,False,,1439233,tabular,3724327.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",19570922,,"""10""",,,"""Histogram""","""V1""",32.0,,22724897,1430782277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-05-04 23:33:07.443274,57800.0,106.0
,,2015-05-04 17:22:27.244039,slurm_normal,1430760180.0,0,1.0,main_w2_handler1,2293111,9389519,False,,34648875,bed,3722346.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",19563552,,"""10""",,,"""Histogram""","""V1""",32.0,,22724897,1430760169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-05-04 17:23:02.623591,57800.0,11.0
,,2015-05-04 17:24:16.448464,slurm_normal,1430760284.0,0,1.0,main_w2_handler0,2293111,9389530,False,,1558611,bed,3722355.roundup,slurm,,132112168.0,corral-repl,,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""","""True""",19563604,,"""10""",,,"""Histogram""","""V1""",32.0,,22724897,1430760278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-05-04 17:24:49.908788,57800.0,6.0
,,2015-05-04 23:44:28.184417,slurm_normal,1430783090.0,0,1.0,main_w1_handler0,2293401,9391782,False,,162425,tabular,3724392.roundup,slurm,,132112168.0,corral-repl,,,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""False""",19570984,,"""10""",,,"""Histogram""","""TAGCTA-MYC SUMMIT """,32.0,,22724897,1430783085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-05-04 23:44:54.828961,57800.0,5.0
,,2015-06-19 07:33:19.272954,slurm_normal,1434705928.0,0,1.0,main_w1_handler0,2344442,9690313,False,,1193259624,tabular,3999805.roundup,slurm,,132112168.0,corral-repl,,"""69c5358a165511e5b7b2005056a51846""","""44""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""False""","""True""",20065405,,,UnvalidatedValue,2,"""Length Distribution non-rRNA""","""Length (nt)""",32.0,,22029521,1434705388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-06-19 09:25:31.415764,53665.0,540.0
,,2015-03-24 19:11:18.153866,rodeo_normal,1427224295.0,0,1.0,main_w2_handler1,2247376,9026958,False,,3596060,sam,3311879.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18977075,,"""4""",,,"""Lastz all CIGAR repeat masking considered?""","""V1""",32.0,,20933346,1427224290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 19:11:39.256418,59071.0,5.0
,,2015-03-24 16:28:17.473694,rodeo_normal,1427215880.0,0,1.0,main_w1_handler0,1471969,9025258,False,,8351541071,sam,3310433.roundup,slurm,,132112168.0,corral-repl,,,"""100""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""True""",18976904,,,UnvalidatedValue,9,"""Histogram""","""V1""",32.0,,21906265,1427215303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 16:51:22.938783,35538.0,577.0
,,2015-03-24 16:27:41.006074,rodeo_normal,1427216101.0,0,1.0,main_w1_handler0,1471969,9025251,False,,8809588095,sam,3310468.roundup,slurm,,132112168.0,corral-repl,,,"""100""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""True""","""True""",18976888,,,UnvalidatedValue,9,"""Histogram""","""V1""",32.0,,21906265,1427215437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 16:55:45.441354,35538.0,664.0
,,2015-03-24 20:38:55.783880,rodeo_normal,1427229550.0,0,1.0,main_w1_handler1,2247376,9027930,False,,4096721,sam,3312905.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18980181,,"""4""",,,"""Lastz all CIGAR repeat masking considered?""","""V1""",32.0,,20933346,1427229545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 20:39:11.302885,59071.0,5.0
,,2015-03-24 19:10:39.859546,rodeo_normal,1427224254.0,0,1.0,main_w1_handler1,2247376,9026956,False,,3685545,sam,3311871.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18977059,,"""4""",,,"""LASTZ all CIGAR repeat masking not considered?""","""V1""",32.0,,20933346,1427224249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 19:10:57.140788,59071.0,5.0
,,2015-03-24 05:45:25.590277,rodeo_normal,1427175942.0,0,1.0,main_w1_handler1,2246854,9020987,False,,799502,interval,3303531.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970742,,"""7""",,,"""Histogram""","""V1""",32.0,,21964668,1427175934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 05:45:42.714745,60169.0,8.0
,,2015-03-24 06:01:25.551580,rodeo_normal,1427176907.0,0,1.0,main_w1_handler1,2246854,9021053,False,,1135883,interval,3303647.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970766,,"""6""",,,"""Histogram""","""V1""",32.0,,21964668,1427176903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 06:01:48.600474,60169.0,4.0
,,2015-03-24 06:01:24.461824,rodeo_normal,1427176900.0,0,1.0,main_w1_handler1,2246854,9021050,False,,799502,interval,3303639.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970742,,"""6""",,,"""Histogram""","""V1""",32.0,,21964668,1427176893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 06:01:42.807161,60169.0,7.0
,,2015-03-24 05:45:26.294209,rodeo_normal,1427175944.0,0,1.0,main_w2_handler1,2246854,9020988,False,,834037,interval,3303533.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970743,,"""7""",,,"""Histogram""","""V1""",32.0,,21964668,1427175937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 05:45:48.483236,60169.0,7.0
,,2015-03-24 05:51:54.433483,rodeo_normal,1427176337.0,0,1.0,main_w2_handler1,2246854,9021007,False,,1062350,interval,3303567.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970765,,"""7""",,,"""Histogram""","""V1""",32.0,,21964668,1427176332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 05:52:19.974568,60169.0,5.0
,,2015-03-24 05:51:55.320737,rodeo_normal,1427176340.0,0,1.0,main_w2_handler1,2246854,9021008,False,,1135883,interval,3303569.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970766,,"""7""",,,"""Histogram""","""V1""",32.0,,21964668,1427176335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 05:52:23.187062,60169.0,5.0
,,2015-03-24 06:01:25.062924,rodeo_normal,1427176903.0,0,1.0,main_w2_handler0,2246854,9021052,False,,1062350,interval,3303643.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970765,,"""6""",,,"""Histogram""","""V1""",32.0,,21964668,1427176897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 06:01:45.090661,60169.0,6.0
,,2015-03-24 06:01:24.777050,rodeo_normal,1427176897.0,0,1.0,main_w1_handler1,2246854,9021051,False,,834037,interval,3303641.roundup,slurm,,132112168.0,corral-repl,,,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""True""","""False""",18970743,,"""6""",,,"""Histogram""","""V1""",32.0,,21964668,1427176893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 06:01:38.973829,60169.0,4.0
,,2015-03-24 09:24:17.664947,rodeo_normal,1427189082.0,0,1.0,main_w2_handler0,2239464,9021904,False,,78954011,tabular,3305120.roundup,slurm,,132112168.0,corral-repl,,,"""200""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""","""True""",18972062,,"""13""",,,"""Histogram""","""lenght""",32.0,,21945232,1427189071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 09:24:46.794840,58942.0,11.0
,,2015-03-24 14:20:07.949661,rodeo_normal,1427206828.0,0,1.0,main_w2_handler0,2239608,9023680,False,,16072196,sam,3308637.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""","""True""",18974805,,"""4""",,,"""BWA with XA score set to 0""","""V1""",32.0,,20933346,1427206823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy/1.0.3,1.0.3,,2015-03-24 14:20:32.867300,59071.0,5.0
