bamFile1,bamFile1_filetype,bamFile2,bamFile2_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName2,blackListFileName2_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamFile1.values,parameters.bamFile1|__identifier__,parameters.bamFile2.values,parameters.bamFile2|__identifier__,parameters.binSize,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.normalization.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.__current_case__,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize,parameters.comparison.normalization.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.comparison.normalization.type,parameters.comparison.pseudocount,parameters.comparison.type,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.method,parameters.scaling.numberOfSamples,parameters.scaling.sampleLength,parameters.scaling.scaleFactor1,parameters.scaling.scaleFactor2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
699071857,bam,429576762,bam,,,,,,,,,2017-07-03 17:25:37.633362,slurm_multi,1499102925.0,0,,6.0,main_w4_handler2,3153518,16251260,False,,10325113,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30279600}]",,"[{'src': 'hda', 'id': 30278971}]",,"""50""","""/galaxy-repl/localdata/chrom/sacCer3.len""",0,,,,,,1.0,log2,"""sacCer3""","""bigwig""","""""",1,readCount,,,,,32.0,,38928577.0,1499102838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-03 17:28:47.175898,52862,87.0
1414084817,bam,1019724251,bam,3767.0,3767.0,bed,,,bed,,,2017-07-04 22:56:40.221638,slurm_multi,1499213991.0,0,,6.0,main_w3_handler2,3178159,16257932,False,Job output deleted by user before job completed.,10329819,slurm,,132111800.0,corral-repl,,0,no,,,1.0,"[{'src': 'hda', 'id': 30251298}]",true,2.0,custom,300,false,,0,0,1,,,yes,false,,"[{'src': 'hda', 'id': 30295976}]",,"[{'src': 'hda', 'id': 30295975}]",,"""1""","""/galaxy-repl/localdata/chrom/mm10.len""",3,,,,,,,mean,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,38852156.0,1499209163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 00:19:52.454447,47842,4828.0
1455976391,bam,17796760129,bam,,,,,,,,,2017-07-05 08:05:30.498707,slurm_multi,1499246496.0,0,,6.0,main_w3_handler2,2985606,16260016,False,,10331902,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28342278}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499244294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 09:21:38.272666,32243,2202.0
1618364273,bam,17796760129,bam,,,,,,,,,2017-07-05 08:03:29.003305,slurm_multi,1499244258.0,0,,6.0,main_w3_handler2,2985606,16260001,False,,10331623,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28341186}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499241987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 08:44:19.768780,32243,2271.0
1462198656,bam,17796760129,bam,,,,,,,,,2017-07-05 08:06:04.820983,slurm_multi,1499249390.0,0,,6.0,main_w3_handler2,2985606,16260022,False,,10332069,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28347665}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499246556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 10:09:51.838964,32243,2834.0
1266554814,bam,17796760129,bam,,,,,,,,,2017-07-05 08:08:33.766084,slurm_multi,1499254532.0,0,,6.0,main_w3_handler2,2985606,16260034,False,,10332485,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28345279}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499252080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 11:35:34.593289,32243,2452.0
1624141651,bam,17796760129,bam,,,,,,,,,2017-07-05 08:09:04.012889,slurm_multi,1499256668.0,0,,6.0,main_w4_handler2,2985606,16260045,False,,10332721,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28343773}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499254565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 12:11:10.014261,32243,2103.0
1739337868,bam,17796760129,bam,,,,,,,,,2017-07-05 10:41:05.289316,slurm_multi,1499260784.0,0,,6.0,main_w4_handler2,2985606,16260804,False,,10333050,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28346741}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499258142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 13:19:46.440609,32243,2642.0
857413686,bam,560849076,bam,,,,,,,,,2017-07-05 17:52:32.850631,slurm_multi,1499277720.0,0,,6.0,main_w4_handler2,3165338,16265191,False,,10336412,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30283212}]",,"[{'src': 'hda', 'id': 30283211}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,39003127.0,1499277292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-05 18:02:02.176352,107928,428.0
1766344601,bam,17796760129,bam,,,,,,,,,2017-07-06 08:05:18.477565,slurm_multi,1499331045.0,0,,6.0,main_w3_handler2,2985606,16269072,False,,10340073,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28342979}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499328558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-06 08:50:46.754726,32243,2487.0
1406846303,bam,17796760129,bam,,,,,,,,,2017-07-06 08:54:01.109648,slurm_multi,1499333977.0,0,,6.0,main_w4_handler2,2985606,16269565,False,,10340530,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28346133}]",,"[{'src': 'hda', 'id': 30277723}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,37751631.0,1499331373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-06 09:39:39.385545,32243,2604.0
17877989473,bam,18552520648,bam,,,,,,,,,2017-07-07 03:34:02.096730,slurm_multi,1499401954.0,0,,6.0,main_w3_handler2,2764972,16278812,False,,10349571,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 29256372}]",,"[{'src': 'hda', 'id': 28621212}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,39101988.0,1499398455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 04:32:35.440023,87308,3499.0
3147404757,bam,2540271573,bam,,,,,,,,,2017-07-07 08:15:13.428359,slurm_multi,1499416418.0,0,,6.0,main_w3_handler2,3165365,16280139,False,,10350599,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30150652}]",,"[{'src': 'hda', 'id': 30150666}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",6,,,,,,1.0,reciprocal_ratio,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39148837.0,1499415385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 08:33:39.960932,59907,1033.0
2573233768,bam,2672119046,bam,,,,,,,,,2017-07-07 08:15:40.405286,slurm_multi,1499417478.0,0,,6.0,main_w4_handler2,3165365,16280140,False,,10350852,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30252646}]",,"[{'src': 'hda', 'id': 30252656}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",6,,,,,,1.0,reciprocal_ratio,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39148837.0,1499416426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 08:51:19.294785,59907,1052.0
2779137006,bam,2540271573,bam,,,,,,,,,2017-07-07 10:36:26.533069,slurm_multi,1499425035.0,0,,6.0,main_w3_handler2,3165365,16282170,False,,10352600,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30150656}]",,"[{'src': 'hda', 'id': 30150666}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",6,,,,,,1.0,reciprocal_ratio,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39148837.0,1499423802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 10:58:11.585486,59907,1233.0
2779137006,bam,2540271573,bam,,,,,,,,,2017-07-07 11:05:17.391713,slurm_multi,1499426470.0,0,,6.0,main_w4_handler2,3165365,16282687,False,,10353037,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30150656}]",,"[{'src': 'hda', 'id': 30150666}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",1,,,,,,1.0,ratio,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39148837.0,1499425533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 11:21:11.405958,59907,937.0
21770643,bam,23531767,bam,,,,,,,,,2017-07-07 13:52:18.485397,slurm_multi,1499435661.0,0,,6.0,main_w4_handler2,3168810,16284178,False,,10354573,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30350252}]",,"[{'src': 'hda', 'id': 30350256}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",6,,,,,,1.0,reciprocal_ratio,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,38867805.0,1499435633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 13:54:23.111894,79757,28.0
21770643,bam,23531767,bam,,,,,,,,,2017-07-07 13:50:55.622139,slurm_multi,1499435583.0,0,,6.0,main_w4_handler2,3168810,16284142,False,,10354520,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30350252}]",,"[{'src': 'hda', 'id': 30350256}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bigwig""","""F128""",1,readCount,,,,,32.0,,38867805.0,1499435534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 13:53:05.140828,79757,49.0
21770643,bam,23531767,bam,,,,,,,,,2017-07-07 13:51:48.290710,slurm_multi,1499435621.0,0,,6.0,main_w4_handler2,3168810,16284173,False,,10354560,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30350252}]",,"[{'src': 'hda', 'id': 30350256}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",7,2.0,0.0,232000,specific,1x,,subtract,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,38867805.0,1499435591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 13:53:43.969340,79757,30.0
23531767,bam,21770643,bam,,,,,,,,,2017-07-07 18:26:31.899710,slurm_multi,1499452161.0,0,,6.0,main_w3_handler2,3168810,16285848,False,,10356190,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30350256}]",,"[{'src': 'hda', 'id': 30350252}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",0,,,,,,1.0,log2,"""?""","""bedgraph""","""""",1,readCount,,,,,32.0,,38867805.0,1499452133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-07 18:31:54.147362,79757,28.0
2573233768,bam,3147404757,bam,,,,,,,,,2017-07-10 16:22:39.760403,slurm_multi,1499704595.0,0,,6.0,main_w4_handler2,3165365,16299821,False,,10368128,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30252646}]",,"[{'src': 'hda', 'id': 30150652}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bedgraph""","""""",1,readCount,,,,,32.0,,39213842.0,1499704021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-10 16:36:36.979015,59907,574.0
1285315580,bam,1380977229,bam,,,,,,,,,2017-07-11 00:33:21.213545,slurm_multi,1499735324.0,0,,6.0,main_w3_handler2,3188330,16303713,False,,10372026,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30378037}]",,"[{'src': 'hda', 'id': 30378033}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,39188781.0,1499734744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 01:08:45.390501,107805,580.0
1561734646,bam,647155127,bam,,,,,,,,,2017-07-11 00:34:47.795605,slurm_multi,1499737564.0,0,,6.0,main_w3_handler2,3188330,16303719,False,,10372189,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30378038}]",,"[{'src': 'hda', 'id': 30378034}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",0,SES,100000,1000,,,32.0,,39188781.0,1499737055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 01:46:06.527517,107805,509.0
2573233768,bam,3147404757,bam,,,,,,,,,2017-07-11 04:58:46.483813,slurm_multi,1499750263.0,0,,6.0,main_w4_handler2,3165365,16305084,False,,10373245,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30252646}]",,"[{'src': 'hda', 'id': 30150652}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39228853.0,1499749397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 05:17:45.139560,59907,866.0
2573233768,bam,3147404757,bam,,,,,,,,,2017-07-11 04:19:20.752499,slurm_multi,1499747901.0,0,,6.0,main_w3_handler2,3165365,16304781,False,,10372956,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30252646}]",,"[{'src': 'hda', 'id': 30150652}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",6,,,,,,1.0,reciprocal_ratio,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39228853.0,1499747033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 04:38:22.760622,59907,868.0
1561734646,bam,647155127,bam,,,,,,,,,2017-07-11 05:07:27.556937,slurm_multi,1499750431.0,0,,6.0,main_w4_handler2,3188330,16305241,False,,10373273,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30378038}]",,"[{'src': 'hda', 'id': 30378034}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39188781.0,1499749870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 05:20:32.070225,107805,561.0
2573233768,bam,3147404757,bam,,,,,,,,,2017-07-11 04:32:41.589912,slurm_multi,1499748450.0,0,,6.0,main_w4_handler2,3165365,16304843,False,,10372991,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30252646}]",,"[{'src': 'hda', 'id': 30150652}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",6,,,,,,1.0,reciprocal_ratio,"""mm10""","""bedgraph""","""""",1,readCount,,,,,32.0,,39228853.0,1499747914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 04:47:31.867992,59907,536.0
2672119046,bam,2672119046,bam,,,,,,,,,2017-07-11 04:35:07.734856,slurm_multi,1499749066.0,0,,6.0,main_w4_handler2,3165365,16304850,False,,10373065,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30252656}]",,"[{'src': 'hda', 'id': 30252656}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39228853.0,1499748604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 04:57:47.303011,59907,462.0
4459279660,bam,3827133508,bam,,,,,,,,,2017-07-11 11:53:21.564238,slurm_multi,1499777952.0,0,,6.0,main_w3_handler2,3184976,16309255,False,,10376886,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30348357}]",,"[{'src': 'hda', 'id': 30348365}]",,"""50""","""/galaxy-repl/main/files/020/542/dataset_20542144.dat""",0,,,,,,1.0,log2,"""BrapaV1.5""","""bigwig""","""""",1,readCount,,,,,32.0,,39239871.0,1499774270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 12:59:14.918475,80827,3682.0
16701304778,bam,11083244572,bam,,,,,,,,,2017-07-11 17:58:43.352424,slurm_multi,1499798584.0,0,,6.0,main_w4_handler2,3184250,16312652,False,,10380026,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30379748}]",,"[{'src': 'hda', 'id': 30390782}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""",0,,,,,,1.0,log2,"""hg38""","""bigwig""","""""",1,readCount,,,,,32.0,,38216892.0,1499796167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-11 18:43:06.400281,30016,2417.0
4694215,bam,3055816,bam,,,,,,,,,2017-07-12 12:43:03.794088,slurm_multi,1499863858.0,0,,6.0,main_w3_handler2,3179056,16319560,False,,10386237,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30324918}]",,"[{'src': 'hda', 'id': 30324917}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""",7,0.0,,,,rpkm,,subtract,"""?""","""bigwig""","""""",1,readCount,,,,,32.0,,38632913.0,1499863700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-12 12:50:59.521228,87241,158.0
2573233768,bam,3147404757,bam,,,,,,,,,2017-07-12 13:56:47.024869,slurm_multi,1499869001.0,0,,6.0,main_w3_handler2,3165365,16320498,False,,10387052,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30252646}]",,"[{'src': 'hda', 'id': 30150652}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39267374.0,1499868085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-12 14:16:42.373473,59907,916.0
2672119046,bam,2540271573,bam,,,,,,,,,2017-07-12 13:57:18.198170,slurm_multi,1499870191.0,0,,6.0,main_w3_handler2,3165365,16320546,False,,10387359,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 30252656}]",,"[{'src': 'hda', 'id': 30150666}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""",0,,,,,,1.0,log2,"""mm10""","""bigwig""","""""",1,readCount,,,,,32.0,,39267374.0,1499869196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-12 14:36:32.642772,59907,995.0
1151809003,bam,941083967,bam,,,,,,,,,2017-07-12 19:55:10.982323,slurm_multi,1499891465.0,0,,6.0,main_w4_handler2,3189849,16324440,False,,10391102,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30454630}]",,"[{'src': 'hda', 'id': 30454628}]",,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,38376569.0,1499889742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-12 20:31:52.490879,34777,1723.0
931592790,bam,1002439772,bam,,,,,,,,,2017-07-12 19:54:51.993305,slurm_multi,1499893019.0,0,,6.0,main_w3_handler2,3189849,16324437,False,,10391334,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 30454629}]",,"[{'src': 'hda', 'id': 30449934}]",,"""10""","""/galaxy-repl/localdata/chrom/mm9.len""",0,,,,,,1.0,log2,"""mm9""","""bigwig""","""""",1,readCount,,,,,32.0,,38376569.0,1499891633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare/2.5.0.0,2.5.0.0,,2017-07-12 20:57:02.714253,34777,1386.0
