bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3365893457,bam,,,2016-07-02 18:57:23.312768,slurm_multi,1467491595.0,0,,6.0,main_w1_handler2,2729631,13314233,False,,7517954,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e93071a1f6542a7a'}]",,"""1""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,0.1,1x,32.0,,31237739.0,1467487083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-02 20:33:17.510935,84314,4512.0
406665716,bam,,,2016-09-14 08:54:24.757361,slurm_multi,1473848332.0,0,,6.0,main_w4_handler2,2185573,13847451,False,,8070562,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539dd47bf7740fe66'}]",,"""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",2,0.0,150000000,specific,1.0,1x,32.0,,32904936.0,1473848293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 10:18:56.763086,28313,39.0
409090583,bam,,,2016-07-02 22:51:15.388582,slurm_multi,1467500248.0,0,,6.0,main_w1_handler2,2755947,13315812,False,,7519585,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""5000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467500191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-02 22:57:29.826393,86683,57.0
409090583,bam,,,2016-07-02 22:50:56.563753,slurm_multi,1467500082.0,0,,6.0,main_w1_handler2,2755947,13315808,False,,7519572,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""500""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467499999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-02 22:54:45.565420,86683,83.0
409090583,bam,,,2016-07-02 22:50:44.947459,slurm_multi,1467499992.0,0,,6.0,main_w1_handler2,2755947,13315807,False,,7519567,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""200""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467499888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-02 22:53:14.229461,86683,104.0
409090583,bam,,,2016-07-02 22:51:05.568821,slurm_multi,1467500172.0,0,,6.0,main_w1_handler2,2755947,13315810,False,,7519579,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""1000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467500104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-02 22:56:13.971253,86683,68.0
409090583,bam,,,2016-07-02 23:29:55.435866,slurm_multi,1467502320.0,0,,6.0,main_w2_handler2,2755947,13316068,False,,7519798,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""1000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467502241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-02 23:32:02.181951,86683,79.0
409090583,bam,,,2016-07-02 23:41:32.760939,slurm_multi,1467502980.0,0,,6.0,main_w2_handler2,2755947,13316103,False,,7519893,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""1000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467502925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-02 23:43:02.157218,86683,55.0
1828280159,bam,,,2016-09-14 01:34:22.599176,slurm_multi,1473851611.0,0,,6.0,main_w3_handler2,2531191,13846273,False,,8070735,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f15bd1225a2b446b'}]",,"""1""","""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""Arabidopsis_v1""","""bigwig""","""""",1,,,,,no,32.0,,31532520.0,1473851185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 11:13:33.265952,73455,426.0
1872625960,bam,,,2016-09-14 09:38:18.868432,slurm_multi,1473851673.0,0,,6.0,main_w3_handler2,2714516,13847679,False,,8070804,slurm,,132112168.0,corral-repl,,1,yes,slurm_multi,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c415c7a39cb16196'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32952167.0,1473851185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 11:14:36.562238,84889,488.0
2856076120,bam,,,2016-07-04 09:31:34.444591,slurm_multi,1467625408.0,0,,6.0,main_w2_handler2,2017201,13324638,False,,7530363,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,1,,,yes,true,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ceeab6740dbb81c'}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,31219447.0,1467625032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-04 09:43:31.278907,52106,376.0
454473807,bam,,,2016-09-14 08:54:45.286636,slurm_multi,1473854921.0,0,,6.0,main_w4_handler2,2185573,13847453,False,,8071038,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7a1423cfeac4ef0'}]",,"""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",2,0.0,150000000,specific,1.0,1x,32.0,,32904936.0,1473854871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 12:08:53.858986,28313,50.0
1397454393,bam,,,2016-09-14 09:38:55.791064,slurm_multi,1473857123.0,0,,6.0,main_w3_handler2,2714516,13847693,False,,8071251,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545a73fab822e81ac'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32952167.0,1473856746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 12:45:28.146829,84889,377.0
2098551374,bam,,,2016-09-14 01:34:21.939556,slurm_multi,1473856497.0,0,,6.0,main_w4_handler2,2531191,13846271,False,,8071245,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a34e5c3b9835a44c'}]",,"""1""","""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""Arabidopsis_v1""","""bigwig""","""""",1,,,,,no,32.0,,31532520.0,1473856024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 12:35:00.650267,73455,473.0
112339665,bam,,,2016-09-14 08:55:03.167165,slurm_multi,1473858239.0,0,,6.0,main_w4_handler2,2185573,13847456,False,,8071591,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3bd4c980624fead'}]",,"""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bedgraph""","""""",2,0.0,150000000,specific,1.0,1x,32.0,,32904936.0,1473858219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 13:04:00.409825,28313,20.0
2363052318,bam,,,2016-09-14 01:34:22.314817,slurm_multi,1473860139.0,0,,6.0,main_w4_handler2,2531191,13846272,False,,8071739,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,false,,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea3666b65bbb7682'}]",,"""1""","""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""Arabidopsis_v1""","""bigwig""","""""",1,,,,,no,32.0,,31532520.0,1473859662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 13:35:41.943583,73455,477.0
1396284252,bam,,,2016-09-14 09:38:43.207757,slurm_multi,1473860633.0,0,,6.0,main_w4_handler2,2714516,13847686,False,,8071788,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537411373121d351b'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32952167.0,1473860233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 13:43:56.982561,84889,400.0
532211012,bam,,,2016-09-14 13:10:17.820269,slurm_multi,1473861066.0,0,,6.0,main_w3_handler2,2818927,13848943,False,,8071945,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e529b556c657e551'}]",,"""10""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32934791.0,1473860824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 13:51:11.421306,50137,242.0
1024823358,bam,,,2016-09-14 13:19:47.320231,slurm_multi,1473861423.0,0,,6.0,main_w4_handler2,2739523,13848993,False,,8071983,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b8d83f3230d5b62'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",1,,,,,no,32.0,,32940287.0,1473861066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 13:57:04.789668,36650,357.0
319375130,bam,,,2016-09-14 13:10:33.775872,slurm_multi,1473862225.0,0,,6.0,main_w4_handler2,2818927,13848946,False,,8072156,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6dda5d11da0a030'}]",,"""10""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32934791.0,1473862057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 14:10:27.063857,50137,168.0
1956128250,bam,,,2016-09-14 09:39:18.251243,slurm_multi,1473862218.0,0,,6.0,main_w4_handler2,2714516,13847702,False,,8072108,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ecab07aedeb11e2d'}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,32952167.0,1473861610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 14:10:20.129441,84889,608.0
153466491,bam,,,2016-07-03 15:08:38.001631,slurm_multi,1467558725.0,0,,6.0,main_w2_handler2,477965,13318554,False,,7523459,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583759938a5c617c7'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467558564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:12:07.939247,7837,161.0
66022489,bam,,,2016-07-03 15:14:02.247667,slurm_multi,1467559107.0,0,,6.0,main_w2_handler2,477965,13318573,False,,7523489,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d2324cd23c5ffcc'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""chr22""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467559090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:18:29.580731,7837,17.0
105727709,bam,,,2016-07-03 15:09:04.003279,slurm_multi,1467558790.0,0,,6.0,main_w1_handler2,477965,13318555,False,,7523468,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56180a7b0bb1a19b9'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467558731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:13:13.651947,7837,59.0
157147996,bam,,,2016-07-03 15:09:27.652724,slurm_multi,1467558882.0,0,,6.0,main_w1_handler2,477965,13318557,False,,7523472,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526219453b426ea8a'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467558805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:14:44.984359,7837,77.0
168887439,bam,,,2016-07-03 15:12:39.352142,slurm_multi,1467559182.0,0,,6.0,main_w1_handler2,477965,13318566,False,,7523496,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528eb83703812e45b'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""chr22""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467559159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:19:44.239944,7837,23.0
68019014,bam,,,2016-07-03 15:10:11.144242,slurm_multi,1467558982.0,0,,6.0,main_w2_handler2,477965,13318560,False,,7523479,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e1a5bb0a43a5d26'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467558891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:16:24.870598,7837,91.0
102459415,bam,,,2016-07-03 15:13:04.973217,slurm_multi,1467559014.0,0,,6.0,main_w2_handler2,477965,13318569,False,,7523482,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa2634aa0459544f'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""chr22""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467558990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:16:56.134350,7837,24.0
71719810,bam,,,2016-07-03 15:10:30.554574,slurm_multi,1467559083.0,0,,6.0,main_w1_handler2,477965,13318562,False,,7523485,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5467d3f9ed0d2f382'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467559022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:18:03.961013,7837,61.0
75018934,bam,,,2016-07-03 15:14:19.539653,slurm_multi,1467559136.0,0,,6.0,main_w2_handler2,477965,13318576,False,,7523492,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539622bbc3d03c7ad'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""chr22""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467559120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:18:58.807157,7837,16.0
139741119,bam,,,2016-07-03 15:13:22.763091,slurm_multi,1467559226.0,0,,6.0,main_w1_handler2,477965,13318570,False,,7523499,slurm,,132112168.0,corral-repl,,0,no,,,,0,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eee3c58b7d8b2356'}]",,"""50""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""bigwig""","""chr22""",2,2.0,,2451960000,1.0,1x,32.0,,31249118.0,1467559206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 15:20:28.930749,7837,20.0
1364032214,bam,,,2016-09-14 14:38:53.403694,slurm_multi,1473864740.0,0,,6.0,main_w3_handler2,2815826,13849795,False,,8072704,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,forward,false,,1,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bdf582c5a786164'}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,32943827.0,1473864588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-09-14 14:52:22.431004,89873,152.0
409090583,bam,,,2016-07-03 20:48:07.099057,slurm_multi,1467578981.0,0,,6.0,main_w2_handler2,2755947,13319545,False,,7524634,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,2000,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""1000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467578914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 20:49:53.297001,86683,67.0
409090583,bam,,,2016-07-03 20:55:38.235717,slurm_multi,1467579531.0,0,,6.0,main_w2_handler2,2755947,13319588,False,,7524666,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,400,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba3c0a1621e2a709'}]",,"""200""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467579373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 20:58:53.391216,86683,158.0
315677495,bam,,,2016-07-03 22:39:06.965426,slurm_multi,1467585634.0,0,,6.0,main_w2_handler2,2756455,13320290,False,,7525413,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,2000,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e2846714c745dd0'}]",,"""1000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",1,,,,,no,32.0,,31178567.0,1467585582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 22:40:35.969115,86683,52.0
315677495,bam,,,2016-07-03 22:26:45.077394,slurm_multi,1467584927.0,0,,6.0,main_w1_handler2,2756455,13320179,False,,7525316,slurm,,132112168.0,corral-repl,,0,no,,,false,1,false,0.0,no,,no,true,,1,,,yes,false,2000,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e2846714c745dd0'}]",,"""1000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467584857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 22:28:49.408212,86683,70.0
301176049,bam,,,2016-07-03 23:15:14.212677,slurm_multi,1467588015.0,0,,6.0,main_w1_handler2,2756482,13320348,False,,7525553,slurm,,132112168.0,corral-repl,,0,no,,"""fde34bae417311e685f7005056a51846""",false,1,false,0.0,no,,no,true,,1,,,yes,false,2000,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4d49019a6d0cff2'}]",,"""1000""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bedgraph""","""""",2,1.0,,2150570000,1.0,1x,32.0,,31178567.0,1467587935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.3.0,2.2.3.0,,2016-07-03 23:20:18.460661,86683,80.0
