chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,genomeFastaFiles,genomeFastaFiles_filetype,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.multi_bridges_compute_resource,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1|__identifier__,parameters.input2|__identifier__,parameters.output_params.__current_case__,parameters.output_params.outFilterIntronMotifs,parameters.output_params.outSAMattributes,parameters.output_params.outSAMstrandField,parameters.output_params.output_params2.__current_case__,parameters.output_params.output_params2.outFilterMatchNmin,parameters.output_params.output_params2.outFilterMatchNminOverLread,parameters.output_params.output_params2.outFilterMismatchNmax,parameters.output_params.output_params2.outFilterMismatchNoverLmax,parameters.output_params.output_params2.outFilterMismatchNoverReadLmax,parameters.output_params.output_params2.outFilterMultimapNmax,parameters.output_params.output_params2.outFilterMultimapScoreRange,parameters.output_params.output_params2.outFilterScoreMin,parameters.output_params.output_params2.outFilterScoreMinOverLread,parameters.output_params.output_params2.outFilterType,parameters.output_params.output_params2.outSAMmapqUnique,parameters.output_params.output_params2.outSAMprimaryFlag,parameters.output_params.output_params2.outSAMunmapped,parameters.output_params.output_params2.output_select2,parameters.output_params.output_select,parameters.params.__current_case__,parameters.params.align.alignEndsType,parameters.params.align.alignIntronMax,parameters.params.align.alignIntronMin,parameters.params.align.alignMatesGapMax,parameters.params.align.alignSJDBoverhangMin,parameters.params.align.alignSJoverhangMin,parameters.params.align.alignSplicedMateMapLmin,parameters.params.align.alignSplicedMateMapLminOverLmate,parameters.params.align.alignTranscriptsPerReadNmax,parameters.params.align.alignTranscriptsPerWindowNmax,parameters.params.align.alignWindowsPerReadNmax,parameters.params.chim.__current_case__,parameters.params.chim.chimJunctionOverhangMin,parameters.params.chim.chimScoreDropMax,parameters.params.chim.chimScoreJunctionNonGTAG,parameters.params.chim.chimScoreMin,parameters.params.chim.chimScoreSeparation,parameters.params.chim.chimSegmentMin,parameters.params.chim.chim_select,parameters.params.seed.seedMultimapNmax,parameters.params.seed.seedNoneLociPerWindow,parameters.params.seed.seedPerReadNmax,parameters.params.seed.seedPerWindowNmax,parameters.params.seed.seedSearchLmax,parameters.params.seed.seedSearchStartLmax,parameters.params.seed.seedSearchStartLmaxOverLread,parameters.params.settingsType,parameters.quantMode,parameters.refGenomeSource.GTFconditional.GTFselect,parameters.refGenomeSource.GTFconditional.__current_case__,parameters.refGenomeSource.GTFconditional.genomeDir,parameters.refGenomeSource.GTFconditional.sjdbGTFfile.values,parameters.refGenomeSource.GTFconditional.sjdbOverhang,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.geneSource,parameters.refGenomeSource.genomeFastaFiles.values,parameters.refGenomeSource.sjdbGTFfile.values,parameters.refGenomeSource.sjdbOverhang,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.sPaired,refGenomeSource|sjdbGTFfile,refGenomeSource|sjdbGTFfile_filetype,runner_name,session_id,sjdbGTFfile,sjdbGTFfile_filetype,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-07 00:10:40.901046,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278142,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8181763,fastq.gz,,,10360250,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1030_S30_L001_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340261}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 01:49:50.814497,108667,178749.913451
,,2018-02-07 21:19:11.799759,slurm_multi,,246993062.0,fasta,main_w3_handler2,3412090,18303095,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2675030444,fastqsanger,2673237564.0,fastqsanger,12386849,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33708223}]","[{'src': 'hda', 'id': 33707927}]",100,1,,"[{'src': 'hda', 'id': 33593640}]","[{'src': 'hda', 'id': 33593642}]",paired,,,,42697241.0,801734063.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-07 21:22:12.136000,118742,180.336241
,,2017-10-09 14:55:32.335056,slurm_multi,,1131146481.0,fasta,main_w3_handler2,2844033,17056283,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",972898305,fastqsanger,,,11113425.roundup,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""false""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 31541203}]",,single,,,,41003589.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-09 14:58:27.334641,91670,174.99958500000002
,,2017-07-07 00:11:15.237219,slurm_multi,,2776387546.0,fasta,main_w3_handler2,3184530,16278183,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6853310,fastq.gz,,,10361998,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1010_S10_L001_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340194}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 21:26:09.027474,108667,249293.79025500003
,,2017-08-01 17:51:58.252618,slurm_multi,,543940825.0,fasta,main_w4_handler2,3202553,16480437,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6296318670,fastq,,,10549210,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,RemoveNoncanonical,Standard,intronMotif,0.0,0,0.66,10,0.3,1.0,10,1,0,0.66,false,255,false,false,yes,yes,2,false,6000,60,0,3,5,0,0.66,10000,100,10000,0.0,20,20,-1,0,10,20,yes,10000,10,1000,50,0,50,1.0,full,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30608281}]","[{'src': 'hda', 'id': 30716010}]",100,0,,"[{'src': 'hda', 'id': 30715863}]",,single,,,,39641589.0,68029817.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-08-01 17:52:41.890189,108848,43.637571
,,2017-07-10 22:34:04.713218,slurm_multi,,74366377.0,fasta,main_w4_handler2,3187956,16303111,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3662501737,fastq,,,10371293,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 30373927}]",,single,,,,39223895.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-10 22:40:16.879350,108797,372.166132
,,2017-11-29 09:30:00.554985,slurm_multi,,157863805.0,fasta,main_w4_handler2,3309243,17631826,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4139899714,fastqsanger,4139899714.0,fastqsanger,11692226,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 32603311}]","[{'src': 'hda', 'id': 32603324}]",100,1,,"[{'src': 'hda', 'id': 32038549}]","[{'src': 'hda', 'id': 32038548}]",paired,,,,42308793.0,102844701.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-11-29 09:31:02.755774,114725,62.200789
,,2018-02-08 23:14:01.159786,slurm_multi,,3282540172.0,fasta,main_w3_handler2,3245337,18321943,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5347543082,fastqsanger,,,12415777,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33763307}]","[{'src': 'hda', 'id': 33763332}]",100,0,,"[{'src': 'hda', 'id': 33761579}]",,single,,,,43790869.0,1016645470.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-09 19:03:20.638695,111211,71359.478909
,,2017-07-11 11:42:55.782073,slurm_multi,,,,main_w4_handler2,3013040,16309172,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",41584466064,fastqsanger,,,10376898,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,0,RemoveNoncanonical,Standard,None,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 29333493}]",100,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 29331580}]",,single,238695801.0,gtf,,39236580.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-11 12:10:20.369270,101031,1644.587197
,,2017-10-25 05:10:07.225491,slurm_multi,,231004089.0,fasta,main_w4_handler2,3288287,17205982,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",231004089,fasta,,,11265990,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31834953}]","[{'src': 'hda', 'id': 31867574}]",100,0,,"[{'src': 'hda', 'id': 31834953}]",,single,,,,41477886.0,813139019.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-25 05:11:18.676634,114172,71.451143
,,2017-07-07 00:09:34.617755,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278051,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18908995,fastq.gz,,,10356041,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1072_S72_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340520}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-07 18:10:41.630740,108667,64867.012985
,,2018-02-10 13:11:20.679674,slurm_multi,,246993062.0,fasta,main_w4_handler2,3412090,18336918,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2691391253,fastqsanger,2689473915.0,fastqsanger,12421346,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33708223}]","[{'src': 'hda', 'id': 33707927}]",100,1,,"[{'src': 'hda', 'id': 33592870}]","[{'src': 'hda', 'id': 33592871}]",paired,,,,42697241.0,801734063.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-10 13:13:09.531674,118742,108.852
,,2017-12-02 12:20:40.077877,slurm_multi,,,,main_w3_handler2,3341910,17674532,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12039844345,fastqsanger,11929856103.0,fastqsanger,11850919,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,2,false,0,21,0,3,5,0,0.66,1000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 32679416}]",140,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1199777}]",,,paired_collection,1151947379.0,gtf,,42392435.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-12 10:23:09.796511,117374,856949.718634
790.0,len,2017-12-05 10:03:28.755050,slurm_multi,,499124068.0,fasta,main_w4_handler2,3309670,17700462,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2685537195,fastqsanger,,,11765711,slurm,,corral-repl,,0.0,no,,,"""849a304ad9a311e78718005056ba2773""","""/galaxy-repl/main/files/022/529/dataset_22529956.dat""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,2,false,6000,60,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 32734808}]","[{'src': 'hda', 'id': 32734424}]",100,0,,"[{'src': 'hda', 'id': 32736202}]",,single,,,,,100297974.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-05 11:26:12.205694,115818,4963.4506440000005
,,2018-02-28 07:36:11.377225,slurm_multi,,,,main_w4_handler2,3431478,18544829,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1171784624,fastq,1171784624.0,fastq,12641427,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,,0,None,All,None,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg19,"[{'src': 'hda', 'id': 34078105}]",300,0.0,indexed,,,,1,,"[{'src': 'hda', 'id': 34067949}]","[{'src': 'hda', 'id': 34068030}]",paired,1199462971.0,gtf,,43779092.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-28 07:44:00.460232,59195,469.083007
,,2017-07-07 00:10:06.542510,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278092,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",26065181,fastq.gz,,,10358569,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1053_S53_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340407}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-08 11:31:18.755578,108667,127272.21306800001
,,2017-06-26 20:30:59.790782,slurm_multi,,2780048573.0,fasta,main_w3_handler2,3091436,16192356,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",778191246,fastqsanger,,,10268564,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30166149}]","[{'src': 'hda', 'id': 30165999}]",100,0,,"[{'src': 'hda', 'id': 29404032}]",,single,,,,38926323.0,94926257.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-26 20:41:40.459122,88920,640.6683400000001
,,2018-02-23 15:42:11.560555,slurm_multi,,,,main_w3_handler2,3348491,18498616,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27892235683,fastqsanger,27703794175.0,fastqsanger,12598783,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,All,None,1.0,,,,,,,,,,,,,,no,yes,2,true,0,21,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""false""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 33976338}]",100,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1493737}]",,,paired_collection,1151947379.0,gtf,,44063999.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-23 22:32:30.305533,117374,24618.744978000002
,,2017-09-27 15:18:42.770239,slurm_multi,,1539472986.0,fasta,main_w4_handler2,3250483,16948206,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1237242981,fastq.gz,,,11017481.roundup,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/xenTro2.len""","""xenTro2""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31198749}]","[{'src': 'hda', 'id': 31444925}]",100,0,,"[{'src': 'hda', 'id': 31198750}]",,single,,,,40280249.0,151042.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-27 15:21:15.526606,91720,152.756367
,,2018-02-07 21:19:10.642233,slurm_multi,,246993062.0,fasta,main_w4_handler2,3412090,18303094,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2952530216,fastqsanger,2950467352.0,fastqsanger,12386839,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10Patch4.len""","""mm10Patch4""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33708223}]","[{'src': 'hda', 'id': 33707927}]",100,1,,"[{'src': 'hda', 'id': 33593633}]","[{'src': 'hda', 'id': 33593637}]",paired,,,,42697241.0,801734063.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-07 21:21:51.360956,118742,160.718723
,,2018-01-18 21:17:35.609915,slurm_multi,,2451403139.0,fasta,main_w3_handler2,3171571,18076435,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8821800283,fastqsanger,8821800283.0,fastqsanger,12155061,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 33367485}]","[{'src': 'hda', 'id': 33261396}]",100,1,,"[{'src': 'hda', 'id': 33239654}]","[{'src': 'hda', 'id': 33239658}]",paired,,,,43176893.0,107168991.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-18 22:10:02.661142,74146,3147.0512270000004
,,2017-11-16 18:41:04.218359,slurm_multi,,169766945.0,fasta,main_w3_handler2,3326274,17485342,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5391563790,fastq,1603845256.0,fastq.gz,11543141,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,,,,,,1,,"[{'src': 'hda', 'id': 32344355}]","[{'src': 'hda', 'id': 32343884}]",paired,,,,42025371.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-11-16 18:53:59.954122,116330,775.735763
,,2017-09-28 11:52:23.607501,slurm_multi,,1539472986.0,fasta,main_w4_handler2,3269380,16959671,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1065733536,fastq.gz,,,11027654.roundup,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/xenTro2.len""","""xenTro2""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 31461095}]",,single,,,,40280249.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-28 11:54:19.557515,91720,115.95001400000001
,,2018-02-23 22:49:18.838126,slurm_multi,,,,main_w4_handler2,3348491,18503320,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27892235683,fastqsanger,27703794175.0,fastqsanger,12600557,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,2,true,0,21,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 33976338}]",180,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1493737}]",,,paired_collection,1151947379.0,gtf,,43775052.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-24 03:36:59.561485,117374,17260.723359
,,2017-09-07 19:58:48.476493,slurm_multi,,,,main_w3_handler2,3242883,16766437,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3165099657,fastqsanger.gz,3793266935.0,fastqsanger.gz,10834053,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 31150154}]",100,0.0,indexed,,,,1,,"[{'src': 'hda', 'id': 31130415}]","[{'src': 'hda', 'id': 31130586}]",paired,238695801.0,gtf,,40337437.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-07 21:18:55.301112,110951,4806.824619
,,2017-12-02 12:20:41.437439,slurm_multi,,,,main_w4_handler2,3341910,17674534,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10880678860,fastqsanger,10793500000.0,fastqsanger,11858562,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,2,false,0,21,0,3,5,0,0.66,1000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 32679416}]",140,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1199779}]",,,paired_collection,1151947379.0,gtf,,42392435.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-12 21:40:42.795426,117374,897601.357987
,,2017-11-27 10:54:59.465971,slurm_multi,,172237777.0,fasta,main_w4_handler2,3152616,17602135,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1291328462,fastqsanger,,,11661540,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,2,false,5000,15,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""false""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 32559317}]",,single,,,,42248722.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-11-27 11:15:27.854640,92145,1228.3886690000002
,,2017-08-09 15:54:16.735389,slurm_multi,,1206310210.0,fasta,main_w3_handler2,3212395,16541935,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9599084336,fastqsanger,9599084336.0,fastqsanger,10612434,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/astMex1.len""","""astMex1""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,star_fusion,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30814765}]","[{'src': 'hda', 'id': 30800315}]",100,1,,"[{'src': 'hda', 'id': 30787850}]","[{'src': 'hda', 'id': 30787852}]",paired,,,,39773030.0,200787784.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-08-09 15:56:13.202811,107024,116.46742200000001
